auid,paper_count
35274580000,129
58432421700,1
57202117522,16
35208161200,119
7005095174,53
17434711600,103
35278391400,109
58430429700,1
58464378900,1
35226949200,10
15080823100,4
57207896458,18
58433760200,1
55654418800,1
7103215482,1
55765544100,1
24481489300,1
14014487800,1
57199083104,1
6507328417,1
8676553500,1
56666965400,1
7102501409,2
37062123100,15
57218374446,1
55814095600,1
7102930891,1
6508382189,52
58432153400,1
58462355800,1
57191693158,34
58297338700,70
57196750895,8
58375651200,1
57209048617,169
58432393100,1
58431565500,1
58464330200,1
58297773000,33
58374253800,1
58431180700,1
35228074000,147
58464468300,1
58432959500,1
58462714600,1
58429959900,1
57190048649,1
23669641000,7
57189763650,1
15064515000,1
36629290800,1
6602931267,1
6701464580,1
7003304436,1
8581815500,1
57204928802,1
6602928279,10
57204927987,2
23669250000,11
57204121191,2
58431301900,1
58465582700,1
57191867564,59
7003817968,9
58432938500,1
57204545205,3
58430858200,1
58463725800,1
57204848207,1
57203584888,5
58430601900,1
57204547861,3
57221697414,17
57204844877,2
58430445300,1
58464140000,1
57205929191,8
57203388001,1
57204773054,162
58433124800,1
57197870543,2
25652295000,12
14060738500,15
57191432853,2
37461856900,14
36630599000,14
57188953066,8
6508151076,18
24438233400,5
55342093400,35
58432191900,1
58463521700,1
57894995100,84
57212314081,98
58432014600,1
57204762955,1
57204758895,1
15761839400,3
57204763519,7
24468363200,19
54410212500,2
56364416400,99
57189272075,71
57188741313,49
6507593966,77
55201415200,46
57202893245,75
57190946445,29
55939303200,39
54398473600,96
57194688149,34
57195538677,55
57201617725,70
57190179807,64
57195533660,50
57193267857,19
58430913200,1
58463304700,1
54398980200,69
56181343000,48
57193437442,63
57201617518,73
56428454900,87
35227133500,96
57195531956,92
6506552586,72
29767479900,75
57212672286,94
57193430936,86
57203685417,67
57192575213,49
57204763585,1
57204764145,1
57193432060,57
57191276148,63
6602118562,21
56901441600,28
56364176900,88
6701397678,65
16466649600,81
57193428525,90
36907904100,89
57216595716,98
57191072300,90
57193431022,91
57192877263,31
36782414000,25
57193431577,94
55252153000,45
36782838600,83
57195918468,93
57203439682,93
57215553999,92
57198213653,94
54418621200,89
57195533259,77
6602366709,44
57203666500,100
58433549300,1
57202377496,92
57195532062,70
57193712983,66
56364717900,91
57193266198,33
36467167700,89
56819413100,88
57190947700,34
57144616400,94
57193431113,69
57204756498,1
57129461700,31
15745615800,9
58433618600,1
58463122000,1
58431900000,1
57118272300,23
53867314100,1
57200648184,9
57204717657,1
57193846686,1
57195133120,8
55441093800,8
6602445543,4
57218910728,9
57203026092,3
57202543782,62
57203097684,26
55512490600,34
57204672515,3
56429695000,5
57192432818,9
58431861500,1
58465424700,1
6602815085,118
58377689300,1
58430292000,1
6701548950,1
57204683036,1
57218186899,280
57204670850,1
57204655537,1
56051609600,2
57204660134,1
55454196600,11
8879961100,20
54958240000,79
7007013178,43
58431069800,1
58462816300,1
35227018800,68
57214326754,63
56022839700,67
57203690575,77
57202888850,81
35222916500,84
58433288900,1
55520112300,30
57225186191,4
57204605425,2
6602339832,11
23988979800,5
16307188900,2
57189874168,5
14030958100,6
57170832200,5
56560089400,9
36562663100,41
53868068100,15
6506464274,12
54934465300,18
37017565300,5
35619333600,13
58433141000,1
58464717500,1
57204543096,2
56288488200,21
57204552648,261
56029882700,116
58374843200,1
58430900900,1
57204540788,4
46462070700,9
57195569463,5
15761385600,12
57202863832,16
35074984700,15
57087053500,11
6507728111,66
56345891000,3
55548622400,6
36167084400,22
57200398347,3
7003618633,61
56509496800,4
56319911000,43
57200936168,28
57204459226,7
57197747879,5
56626500400,2
57201090594,8
55514826300,18
6504372689,7
6603000286,61
26029695600,18
57200605376,14
7102671076,2
55357483900,7
56648125800,11
57213317689,1
57191401435,1
18438011500,1
8074324300,1
56717660700,1
55531128200,2
56414535700,2
57204797215,1
26656017700,1
7005866079,1
7005854028,1
57210773481,1
57169892000,1
7404049653,1
7006393119,1
6603325445,1
56506758500,1
7102703833,2
23061467400,1
57195927606,1
57183669600,1
57219387142,1
36953348300,8
57204184961,1
7101840753,1
57204177632,1
53063217400,1
24492660200,3
7006132504,6
49961897200,3
13105221300,2
12139463800,7
7405628120,1
55226652100,1
57195570473,3
56369558400,8
56429628900,1
26649099800,42
56401875800,2
57203958969,1
57203958652,1
57203959017,1
57203957987,1
57203965919,1
6507529897,36
36459235700,1
36011307400,1
7004673309,1
57191973868,1
57193663498,1
25929221500,1
57192661911,1
55425877000,1
24475181100,5
43461202700,1
35225301800,1
57200230906,1
57194165254,1
15056586000,1
7201638070,1
58431755600,1
58465174800,1
56800872800,227
58430691000,1
57200390472,12
6508241324,2
57203762983,2
7403180249,3
6701556756,4
7801600006,9
57203857016,1
57203855360,1
6701564086,2
57203853899,1
14046395200,10
6602111727,22
56766069300,24
6507755800,7
8920925500,5
6601982238,49
56025956300,3
56951321700,9
57203844619,2
6507029719,1
6701434655,1
7103183346,1
35578098100,1
7402590600,1
36154575600,3
7005875402,1
57223638638,2
35400830500,1
57203839032,1
7202526397,2
57211973404,1
7402391671,7
6506523934,22
57204679971,2
7006039279,1
7403880805,1
57210527852,1
24376163500,1
6603433842,1
7004589105,2
7005294432,1
7202419467,1
7202901953,1
57203823663,1
26030012600,1
57210229968,4
56115070200,23
26430258000,1
57203765704,1
57196321265,2
57202419249,2
57202423960,2
35085519400,3
6506413020,27
55988184800,1
7003662614,1
56219488700,1
6603473427,17
12795405200,18
56131665100,13
6507794236,4
37119977300,3
9333142500,4
55405563200,2
55485532200,4
6701827990,88
35811356800,3
57191038176,6
57203357511,1
57203358175,1
30267899200,1
7003439053,2
35579064000,2
55892864200,1
57188706347,4
7201650258,3
55802946900,5
6603130954,1
50261035300,1
35236407900,1
25822876600,4
23974224300,1
6603602953,39
57203172272,1
57203166546,1
57203166565,1
57195345598,6
25923583900,4
42361690900,14
57201153925,28
25947720500,49
6503949064,3
55825512200,1
56373385500,7
35765811700,7
57202902008,7
57202902300,2
6603141291,2
6603701759,12
57021323900,56
57195243838,14
8503537400,7
6504590069,7
35761032900,4
55243345100,13
25655522200,1
6602369074,26
7004352629,25
56750000900,6
35068428900,1
7004438497,4
57193350604,6
36710662400,1
54399122700,4
57202782291,2
58445763800,2
55711699300,6
57193817892,4
55802830800,4
11439995400,3
57190765854,1
15837475500,13
57193678497,2
57189710907,9
57197709958,5
57207791958,19
24171966800,20
55337375600,6
6505787092,1
21741340700,1
57202251409,2
37063730500,8
14829308600,3
6603119965,6
55620398800,11
57192718324,40
55414106800,1
42262530200,1
16641923000,1
6507948835,6
23004747500,4
55334416900,1
57201994839,1
55540594700,8
57195327636,12
57143769600,4
6602244418,4
57201406103,1
7403541775,1
26642800600,7
57194381799,46
57053273500,1
14027991500,5
56438017900,46
55804748800,3
21734757200,53
23989442800,14
55875417800,14
57197871947,4
57200674525,3
57200675300,2
6603860067,13
15754584000,2
55521630100,9
57199397426,1
26221973600,9
15049523300,3
7005873982,9
25228254900,3
7202044065,3
8296487500,4
56401019900,17
57192248636,10
6508048120,1
57194182487,4
57199150104,1
56562226600,1
35078008100,1
46062450500,1
7103071405,1
15049228200,11
15623655900,6
7003457475,1
7003575998,1
57201369749,4
57196326930,32
57191570540,5
57191581849,15
57191588321,22
57204547895,259
57063481800,10
57194830765,4
56400976400,22
26421367400,19
57613000700,9
57215882789,1
10739637800,4
57204554179,194
57197818714,1
57201950976,13
36710973200,2
24428498500,1
55925837300,1
29667514900,51
35090001000,2
8738687200,2
24757788900,2
57201369755,7
57202374600,6
57191586594,4
57201368958,7
58431451400,1
58464029000,5
14044787200,44
57213879237,17
57199657474,21
24480639300,1
55819130300,7
57201369724,2
55888739700,1
35271209000,1
8662815000,1
26326862500,1
57201370226,26
29667565800,1
23479113600,1
16244583300,1
57191582889,1
6603929597,1
56035793100,1
6701764550,1
6602112297,1
7801435439,1
56029998100,1
35228049900,1
57207897447,1
57215882750,168
57215882685,167
57202625303,10
57209766376,1
56901089500,1
6603553883,1
57194596749,1
57201369721,28
56900935300,1
56901391900,1
8964279600,1
57204545366,223
6602164362,1
56901186200,1
57217369871,1
57211167904,1
35519411500,1
6507220567,1
56819218800,1
35278221200,1
57194376511,1
57202375667,49
57204553944,189
57204554611,134
57215882884,1
57226227083,1
57202605582,1
57203961820,284
35194487800,1
57202859039,229
57215880641,1
57204552793,260
57194827307,17
56056151800,1
57218613671,1
36192966200,68
30267458200,1
57201369639,7
7102330268,7
36824019500,1
56188209500,1
57194835608,2
56417542000,32
56780555100,1
23011249300,1
15135217400,1
29767644600,1
6505876884,1
57203059942,9
57215880186,1
24483009100,1
14066377200,1
56902642000,1
14066834400,1
6507602493,1
6701434669,1
23005003300,1
56085024200,1
56481542400,1
57221405336,167
8698719800,1
57191245913,1
6507960615,1
7003744824,1
6602679669,1
7004296450,1
57202710626,1
57216999449,1
57207902204,1
8863305400,1
7005895860,1
57207902551,1
57201369668,32
8648315400,4
36642048100,4
57192811631,1
8261648900,1
57204546564,36
57196854713,1
53064609200,1
56085076100,18
56995170600,42
55194102400,79
57216680752,4
55864943200,1
24476335700,1
57215882919,1
7103180182,1
7202239072,1
57197585567,1
26326773400,1
56681923700,1
6603199035,1
35278214300,1
57194194975,1
57215880450,1
57009016900,94
57215880986,1
56437695300,1
58431650700,1
7402614219,1
57205954717,1
35892621400,1
56901051300,1
36809139200,1
36662185200,1
36808966300,1
35278319400,1
57219391309,6
6701807621,1
7102155800,1
57094845300,80
35285543300,1
57194830434,1
57195476058,1
57078167100,1
12755172000,1
55939377700,1
56012305800,1
57203094445,1
25650109400,1
35278443300,1
7003401693,1
57194589098,1
24923480600,1
57203101830,1
8286627900,1
35077365600,1
15756452000,1
56973388000,1
29867446800,1
29867567000,1
36662907800,1
35227908900,1
58436993300,1
57208654511,1
57203099110,189
15835650900,1
23006861700,60
6602949075,1
57209055670,1
24350415100,1
15066285000,1
56893340900,1
15077679100,1
8614871200,1
36723368700,4
57190819206,1
6507534781,1
55602983700,35
57214309678,1
57215881958,1
57077087700,1
6508350667,1
57215882215,1
8928457900,2
57201369303,7
57202374467,35
46062321100,1
57219638943,14
57202627315,19
57205685257,9
57193262942,51
57191043465,297
16448836900,40
36717961800,25
57194831085,1
57215880539,1
57204546244,288
57215880817,1
57215882922,1
56301469500,1
57215880562,1
14068120500,9
57208588832,15
55168734600,1
6603385601,1
57222955394,1
6507614518,1
35227045000,1
6506754891,1
25934336900,1
57196067439,34
35878076400,1
57193270419,2
7005723043,1
6507954282,1
58441689000,1
7006097916,1
35812382400,1
16644232600,1
35227183900,2
57215881769,1
55793199700,3
56050568500,2
7405844709,4
57215880673,82
58395412400,1
7404530443,243
57214118166,1
35271811200,15
57216232195,2
36170516700,3
56901401300,3
35278908200,1
57215880314,105
6603396515,1
57201343635,8
57203284269,2
14065763600,1
57201369528,9
35230281000,2
56295070800,8
7006457026,1
7402573913,75
35278716200,1
57204450016,25
57204447313,2
57076814100,33
57201616668,3
7103325757,21
14044693300,1
7102147216,1
6506733925,1
55983096500,1
7103331578,1
56121536800,1
9846166700,1
7402653800,1
6601985302,15
56989942900,1
55571365700,1
55570135900,1
57204818164,1
6506692490,16
57204817054,1
36508676400,5
56741471600,9
57199242564,7
6506886116,4
57204325602,1
57204319475,1
57220410754,16
37054366900,2
6603126083,1
7003975388,1
35790721700,1
55978007900,1
6507578711,24
16314080700,25
35227851500,1
57204459070,1
55307741900,4
8653047000,2
55425740100,2
55885465000,4
7005697363,4
57195574483,19
57206370182,8
35756736500,11
33068340800,25
36185564900,22
57204557263,8
8521500100,19
54420796600,12
57204568372,3
56265071200,4
57203903648,1
14833568100,8
56072093000,2
16030476500,18
57202911196,1
57199326593,11
57189627788,7
6507212893,8
7004577697,63
57194468558,3
6602661846,23
57197731411,4
39962186400,5
6503872300,1
9241643000,5
8594614800,6
54986001500,3
57199645561,1
57204055587,1
57204052806,1
56051702900,2
35765724500,1
7006603151,2
36775267400,2
7005190215,2
37002612600,10
6508037799,23
12644979800,36
57204596901,1
56649359100,6
7801625572,25
57204152244,1
15838648900,3
6603471652,1
7801683739,3
56074693900,105
58432121400,1
58465742200,1
16246975100,164
55538168200,110
55324070900,98
58433622400,1
56743280800,20
7005642247,10
56319231800,4
23097064300,61
58433066800,1
58465135900,1
42761232400,66
55322353100,69
56285121400,59
55070886200,74
58374201300,1
57225894823,70
55203652100,60
58431606300,1
57213558717,18
7102720706,92
55350312400,65
55862248600,79
54973186400,57
56681810100,58
56613423200,68
34880106400,77
57248998700,16
26221302400,66
56681853900,59
35240611000,72
57244841300,210
56449360800,8
51061474300,1
55621561200,2
57192978045,2
57204418490,1
57201255677,1
51061172600,36
15078766200,2
55868325800,1
24280476200,17
37073594100,2
26421325000,3
57200671911,2
57204556447,1
57203929568,2
57203927579,2
55210953600,11
55308070300,5
56490620000,1
58432393500,1
58464891100,1
57207907680,23
57218944607,207
56163443100,97
57215508698,53
57208810588,4
58376965800,1
58374626800,1
57219464972,190
58432947500,1
57216129574,256
57218186739,160
57218186108,214
57202848451,207
55524237600,163
57207902313,353
57196954629,325
57207903516,323
57211744727,354
57220607803,156
57216598393,40
57218184933,126
57218185781,220
57207892988,150
57207897512,11
57207898782,56
58403757400,1
57218186561,27
57218186364,225
57218184921,213
57218186752,208
57218185439,213
57219465723,164
57219465641,32
57219465489,86
58393038900,1
57220064259,97
57204158371,9
12240511200,66
56674677900,18
42260898300,13
12240407400,80
36170741300,11
7401702536,21
54973934400,12
51663752400,21
35230684200,47
55133525200,37
26022651300,37
56423890200,50
58463577800,1
57195992544,38
10045819300,37
35323143100,37
55825450600,49
47961055000,29
56682118400,41
55097275200,30
35227964000,9
47961070500,39
55258549900,49
35285948600,21
8062383700,47
56271571700,16
26655779100,11
35222471800,46
55445330200,11
35225694500,11
56682078400,45
35276893000,47
55510859900,45
55404326300,121
36967613200,19
15135600900,17
6603828090,9
36170787600,48
58376096800,1
55665238000,121
7005736714,23
36876987700,23
57203677299,23
57206232988,4
35222039500,32
55636319264,11
35227264800,38
57190524321,23
58432464800,1
49361485700,23
37003151500,12
36611110700,20
22134943600,11
35221167800,26
8883466900,32
22979799900,38
55127821400,45
55579272400,37
36640583100,38
56018145600,11
56272639000,11
7005801966,12
36968301100,12
55103628700,50
57199170374,53
55250383100,50
35222294800,33
55837049600,36
55862011400,37
7203053311,50
56452642500,49
54393964300,47
36170757100,37
56681872100,45
24759719600,28
54975147800,49
35278251600,11
47961381700,11
7201461804,37
57203579772,17
36640611900,52
35222092000,43
36640625700,12
50360893400,53
56682031900,52
57555248400,38
35228434400,13
50360898800,11
35222265900,37
14424365300,50
57035415600,5
57203970373,2
7003632866,25
57204636828,2
24071841200,18
24476507700,6
23010690700,11
58431396000,1
58464027200,2
57221287046,182
6603078804,24
58375413500,1
58433753700,1
57225687834,85
57220064063,188
57207905060,87
57226235785,18
58402147700,1
58397240400,1
57198302112,2
23394648600,1
57204816078,1
57204819121,1
57204820719,1
57204816456,1
57204819355,1
57516541500,1
22956870300,1
7801657056,3
23477922700,2
6603630050,11
58430597200,1
57204549529,8
58431159100,1
23481956500,6
23482178600,6
26657139900,7
23481529800,4
23483216300,4
36134896200,2
35109434000,3
57213806981,2
56548372200,2
55646799800,16
55620188600,2
57211738320,22
57217978876,12
55794398300,5
26428121900,7
6507106810,10
35324961100,25
55617962600,5
57192808351,5
15047714400,2
57210206030,1
57210204165,1
57210213793,1
57196050788,2
57200937911,13
37088304700,2
57205144817,7
57195244285,1
56606303100,10
36140292300,1
57205501922,2
56986666300,2
11139192300,44
57204933363,2
55648171800,2
37057808100,3
6508022320,8
7004404259,3
7004665486,1
57817386500,6
56003268500,1
57199240967,2
7402538278,1
25646982900,1
14013748700,28
16644221300,18
57192661852,9
57220719098,1
57205409359,1
22940523500,7
57205406749,1
6701315543,9
7201896080,1
55832611800,1
57044703100,1
26030617400,1
56780177300,4
35478273500,8
7402805350,2
57191428229,1
6508307922,2
35614477000,1
57204711844,3
36824985100,8
58341287800,2
6508110467,18
7601601253,3
16307883600,29
8711206200,33
55890659900,3
56592664100,1
57204585001,1
57195297205,1
57189696857,1
57204584249,1
8561662200,1
7005811719,1
34568602500,3
58433200900,1
58462488900,1
58432237900,1
57191882998,1
6507989769,13
8277897000,6
57204531896,12
57203415765,6
12789478000,30
57202566818,1
55882458500,82
56324138000,5
36997664500,23
6507754488,59
57190407599,2
57204456371,1
46461548000,4
6505521020,1
57204454825,1
9634106000,27
57204445606,1
13610558100,8
23089332900,16
57193653505,1
6505869558,1
57204396231,2
36554667000,5
25632108900,4
58433828000,1
58465160800,1
58432877300,1
58432839700,1
58465222000,1
57202129628,4
58432674600,1
49664309500,1
7405368925,1
55370574000,1
6601992756,25
57204212400,1
12787287700,1
55792418200,12
57214958950,1
39863073100,1
7402965009,1
56386323100,1
7201865567,1
35603278300,2
56584321600,1
55969338500,1
56571653900,1
57204189974,1
57203667337,2
57816837300,4
35344879600,3
38863185300,15
57201259376,4
52563795100,6
35098323100,3
36652127400,2
57204125342,1
36629410500,21
6507926212,1
36236964900,1
56245464200,1
6504761317,1
12040000600,1
57204071026,12
24729415100,20
57202001059,22
23475215400,6
55548218600,8
55885029700,53
52263313100,5
55537278200,17
6508383124,8
7405315865,10
55792447400,15
15724336700,30
19640657100,9
57203979763,1
56728981800,2
56549102300,1
7003893393,4
15132887700,1
37061059500,3
12766772600,14
6602583399,30
57189632704,4
8912562500,1
7004361997,3
25960515500,2
56202149200,11
55768108105,1
56734151400,2
26531856700,2
57206921335,2
36010544000,35
7003722987,3
7006301261,8
7202138774,12
15076998900,1
46960938500,3
55793118900,42
57205339237,1
57204817577,17
56190038000,4
7402820610,2
57203861160,1
57203866760,1
57203864667,1
56600636800,2
24366730100,15
57203845459,1
56450000600,2
8369409200,2
7202444934,8
57200815023,2
55469987600,7
6602147398,68
6701391472,3
57203745037,1
7102763009,4
57200088391,5
35512093800,2
8699022400,7
35757936600,6
57192688927,1
7004518894,4
12780634900,7
40762153700,3
55659253400,1
23499598400,5
7103393434,7
6602099153,17
6602285199,4
6603357092,25
56191149300,7
55661215200,1
57203746502,1
56467731500,1
57203743647,1
36026745000,1
24461214000,26
23970098900,6
6506429909,1
8371444200,1
35243469300,8
57203630265,2
55976786000,1
7003748374,2
10046441800,1
8598730000,3
6602499847,1
6602335640,2
7201972721,1
7203052701,2
37665398200,1
6603494523,1
6506235112,7
8302542200,15
55014657300,3
57190681204,10
55129193400,4
15840336800,4
14016488400,6
55882454000,3
7006850485,9
56077336400,18
7003824509,3
6507085004,1
57045179800,1
57203623742,1
57186659000,9
55961113000,1
57194781653,1
7006841513,1
7202086420,5
8709683600,4
56979932300,12
25958014100,1
6503957222,4
55569782000,2
7404228724,1
55549799200,1
56521848700,2
7404963118,1
6603599644,39
7402649981,1
55361422600,1
7404967694,3
57208185606,1
35756825100,1
53980729800,1
56494695300,1
6507575654,1
7006561460,2
25723013800,10
55534932100,5
37037815700,8
35074331400,1
26643191000,8
57193697720,1
26325798600,11
57203398277,1
16246457700,3
26030729600,6
6506682618,1
23978669400,9
57202308364,2
6603328464,11
55173188000,24
56957206200,2
56142467800,2
35376556000,2
55897343400,16
55829930400,5
26641792000,1
14523567800,6
6602987177,19
57195298026,1
56659426300,2
10938922200,10
57203281973,1
56875417000,10
6506400421,47
8222872100,15
57142973700,11
7402843814,6
7006045702,1
55208541400,1
57201967870,1
56165021400,1
6603706338,1
6506332527,2
7003653333,1
57203219570,10
8688103300,14
56384470400,28
6507375101,48
56463020800,3
35933060300,3
56700230300,3
6701550593,1
36105467400,3
36490971800,4
15047903000,2
55143350800,1
57203034927,1
42761756900,2
55376957900,17
57712351900,10
57191835536,4
57202925463,3
25229420700,10
12042426700,4
7403252259,28
57190872419,2
24339570100,10
6504608559,1
55580803100,3
57193440535,4
26633249200,5
10144046600,14
6603700742,16
6504460175,14
36765779500,1
7003415979,1
56520131400,11
56520134900,7
57214514951,1
57202857634,6
26646404500,21
14827258700,13
55312189000,14
7004219498,38
7005973985,3
57203353794,6
57202737688,3
6506736554,15
12782962400,3
7801591367,7
24073048100,12
54401358500,7
57202533260,7
57190281941,13
57191504937,5
57190276869,3
56922311000,2
16643645200,4
57197439528,1
55571979400,7
57190764328,2
56192450200,2
55948396900,2
55882527900,9
57202387666,1
37046676500,15
57197826232,9
57202097325,1
56245314300,3
55600439500,5
57202095151,1
24464534300,13
36552026100,12
57194004905,5
34574038700,13
35885141000,14
36601257300,10
7005331429,28
7005619200,14
7402325825,1
8711284800,2
35429670600,2
55769747595,3
56225206500,18
57044811000,11
56426494200,8
55621721900,8
57003704700,10
56018551500,11
14047691800,6
55787213900,1
57195727172,12
57212282825,1
8689465400,11
57189387393,7
16195667400,23
56816863500,1
8943602100,10
56181513500,6
57201343927,3
57200084937,1
36337939600,3
25423341200,1
55701008300,1
26643260700,1
57200100142,1
55501897900,2
57740448700,1
8950571200,6
57196460857,2
36660934000,4
8426556500,6
56123722000,5
57194634644,1
25122789600,3
57015426900,2
57015316500,1
57193123781,5
8252329800,5
8506698500,14
23480641700,6
57191273602,7
55736081000,9
57193907058,1
57103556900,1
57193422422,1
8658871900,28
54966685000,19
54684221600,13
57193426889,4
57193421431,2
35272197100,13
57200827433,3
56481665000,3
6602735453,12
6508017699,5
36170214000,36
6603140769,6
57204589221,1
6508218065,3
24337681400,1
57202451426,1
57189325477,1
57207488229,1
57201680712,4
57205675237,1
57207487202,1
55332551300,1
57191378807,1
56541707400,1
57112478600,3
56464742700,30
36087002000,9
57193339578,17
13308470000,2
16646508600,5
57199967321,12
57195411610,2
6701563133,8
8510039100,11
56568196800,9
57201984684,32
36597857000,24
7102711578,125
57189001197,18
57193906863,45
56062345400,1
7004208798,61
57196347321,102
57204511180,1
57204122351,2
57193671801,6
6602297185,4
57204277274,2
57192314766,1
57192307495,1
12765267500,1
6506941924,1
35117930700,1
57200625599,2
57203570522,1
7006665518,2
6508229174,7
57223205917,2
57207716416,1
6505802234,14
8878970100,1
6603411343,1
57192937292,1
6506110945,1
16063225400,1
56868481600,1
57203056792,1
35373652400,1
57193642177,1
6602694967,2
57196121614,1
54997981100,19
57188997160,7
57192380753,6
15822060600,4
57202461971,3
13907510500,13
57193665646,5
57967892200,60
57216149626,5
58429744500,1
58463071800,1
57204002178,291
53881562500,287
36968277400,265
35227714600,239
35222509500,32
57204002021,304
57205632260,314
57207896949,297
57201369390,311
57204000336,311
58377534000,1
57219151612,136
57208450322,19
35337901600,219
58430460000,1
57191840385,225
57216999495,208
58427265500,1
57204003534,309
57203998794,315
57204006424,269
58404209000,1
57203998855,296
55439837900,286
57219465823,198
55210767800,316
57204001272,292
57204004071,299
56800717400,135
57203977755,1
10938930600,1
55551888400,1
55479583300,2
36129699500,1
6603499955,1
57193773395,23
6603832816,2
7410365759,12
55233765500,2
6602234637,15
56481721800,2
57192809939,14
44661395700,2
57202774276,2
56682098700,4
56682130200,10
57528851700,2
57208161474,8
57202092647,4
57202087463,2
55834774600,1
13103749400,2
6701469887,2
16833981000,40
7403326815,2
8770227900,2
7103323182,4
6506827783,2
7004404373,2
58458892800,3
55195606800,3
57203895969,2
36705638100,3
7402647751,3
57203362490,3
56428518600,2
57203896605,3
7401992736,3
57189468074,3
55181763900,2
24480842900,1
56602371100,2
55960332500,3
55246009800,34
45661114800,2
36169127300,3
57192409878,3
15765165800,3
55973400200,3
6603141907,3
55904730200,3
12797539500,3
57195692285,3
23025549300,2
39062023000,3
7102823761,2
56233184100,2
6602431700,2
6701440969,2
7102660140,2
6508218471,4
26648093600,3
6603478230,3
7401750312,3
55754640800,2
7404285341,4
55875725500,3
57203952691,1
8287100700,2
7004179397,3
13408712200,1
55077954900,3
7005209053,2
26026863900,2
36342166200,2
6507411998,2
57191098517,3
6601992933,3
6603959805,2
6508074492,2
12902641800,2
56527351800,3
56572912300,2
36739347200,2
56008302700,2
36169262500,2
44361193800,2
56126908700,2
7004540174,2
57057202900,1
55773771000,2
55621954800,3
55811256100,2
55272554800,3
34979338200,2
57195029621,3
37102729500,2
57203952687,2
57101153400,2
57203952698,1
6506162578,1
55516291200,2
55271927100,3
56112862500,2
21744136400,2
57190133813,2
7801372905,2
55486111700,2
57075093400,4
57199121532,2
57193349205,2
55968866500,2
57205634110,1
36625713200,4
55508987700,19
6701433638,6
57203536113,1
57203529162,1
7402522933,3
37029591100,3
11043525000,1
57203533399,1
57268524800,1
16023284700,1
23103752900,27
37069782500,23
25653970400,8
38560928000,15
57203861065,11
6506956229,11
57203866829,7
57200274272,2
57204174810,3
9335314400,11
57193616048,2
57204183157,1
55243413700,5
26026032400,2
56263245900,2
6506700898,2
56371199400,3
57203873840,21
7007088061,11
57211951182,5
55201322200,1
56046550200,2
7103365580,1
7101814727,1
23481875300,4
57195961208,1
56182628800,3
56801011200,1
6508106597,1
8119216100,17
6602228687,1
28067526500,15
57202072425,8
55669537000,3
35223921800,6
6602079187,3
6602773514,4
57204897595,2
57204895353,1
57204901080,1
57200652058,9
57204905421,1
26423863600,1
23467710700,1
57204897390,1
57204893061,1
57204897326,1
57194783124,12
55349185500,8
26424410900,8
44061499300,9
57204899037,2
57204897329,1
57204901731,2
12785303000,12
14018257100,22
36987854100,42
57204900233,1
24822838500,1
57204905195,1
26041135800,4
57204898740,2
25926629900,9
15046655700,9
57204877584,2
8963028800,14
55571909400,9
57202309909,3
52364673400,23
6508320959,23
57204038426,5
25637850200,4
36186592200,7
56601380700,25
16032580600,4
56646609900,3
36342009300,4
57193601522,1
8901058500,7
14028836500,3
36783652300,6
57203868716,1
6504614303,4
57203869000,2
7005750187,2
57202627452,1
57202628574,1
57202628187,2
56313015000,1
55173860700,1
36997228900,6
15738186200,4
10739331600,1
57218870199,1
6602952439,6
6506356044,1
57218871837,1
10639505700,2
56180482700,5
57210436337,1
13907280900,14
36872613400,4
23670525400,3
36959524700,8
55078301800,2
57201508956,1
7005505874,2
57196347766,6
35490058800,15
57203913765,2
55253998100,1
57205312283,2
56081441800,3
41261740000,6
57205205957,1
57224622501,49
37018431300,57
57203408257,5
6504045188,2
8948453500,37
23983540900,14
57192542886,1
56451138300,3
57200761822,3
7101606653,3
7005154064,3
6602682876,12
7005877111,5
6603607086,110
6507341218,1
6507122700,9
8720849400,44
6602327609,7
15846592300,9
55980021200,5
55077765500,9
6506938769,12
56544789600,1
7402432945,1
57204548783,1
56194986500,1
57204616490,1
7004178860,26
8404258600,1
15754064800,2
57204607576,3
36024901200,3
57204600871,1
57204600811,1
57219033632,2
57204595996,1
57195983412,1
57204466456,2
8647489600,2
8647489000,2
6506998805,2
56700254600,3
6507113360,5
57204328779,3
42861104500,8
22954813700,9
57204331665,5
57204333129,1
57204323321,1
57194596784,1
6506956185,2
25228699500,1
57204309793,1
57204332788,1
57204320716,1
57204332931,1
7801357061,4
57204309860,1
57004760200,7
57204333055,1
57204319591,1
6602073597,22
57204326218,3
55233823000,3
25229315100,13
6507899305,25
56426536500,5
55322301400,5
56426523900,1
55829767400,3
57204309992,1
57204329840,1
57204320291,1
57204314378,1
6603317938,4
55147858000,1
56117145000,8
56117330200,8
26537133600,9
57204308249,1
57204325735,1
57204322115,1
57204329450,1
57204329648,4
24725640900,16
9238251300,5
56741406100,2
55906033100,13
57195970959,2
57204140725,1
6507236098,43
16308027400,3
55144021700,1
57204043351,7
13907889100,18
7102304027,7
35602830500,5
58431931800,1
58465681700,1
8260145200,4
58432799400,1
57225879978,13
55605761960,13
58464292100,1
58432209400,1
58462689200,1
55211602600,15
58375437600,1
58430897800,1
57188470200,1
57649669000,1
8559489000,4
57203987447,1
26667282500,21
6505730055,4
57203987826,5
57196094198,21
56018751600,18
57203974631,1
55257106400,1
57189729922,1
51863852900,1
14056182600,1
16230508500,3
9436665700,3
